PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4409&external=true&parentUrl=close,99SWC-NV23-15341:4409,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,06/21/2024,$994.56
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4410&external=true&parentUrl=close,99SWC-NV23-15341:4410,G2B From Staples Advantage,Staples Advantage,Department of Human Services,DHS Director's Office,Rebecca Ortiz,3PS - Sent,06/21/2024,$225.18
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4411&external=true&parentUrl=close,99SWC-NV23-15341:4411,G2B From Staples Advantage,Staples Advantage,Department of Human Services,DHS Director's Office,Rebecca Ortiz,3PS - Sent,06/21/2024,$35.75
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4412&external=true&parentUrl=close,99SWC-NV23-15341:4412,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Lorene Rushin Hall,3PS - Sent,06/21/2024,$116.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4413&external=true&parentUrl=close,99SWC-NV23-15341:4413,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Josielu Sylvester,3PS - Sent,06/21/2024,$67.17
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4414&external=true&parentUrl=close,99SWC-NV23-15341:4414,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Josielu Sylvester,3PS - Sent,06/21/2024,$41.89
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4415&external=true&parentUrl=close,99SWC-NV23-15341:4415,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Josielu Sylvester,3PS - Sent,06/21/2024,$102.85
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4416&external=true&parentUrl=close,99SWC-NV23-15341:4416,G2B From Staples Advantage - Grounds Team - Ink,Staples Advantage,Department of Administration,State Public Works Division,CHRISTOPHER KENDALL,3PCR - Complete Receipt,06/21/2024,$83.31
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4417&external=true&parentUrl=close,99SWC-NV23-15341:4417,G2B From Staples Advantage,Staples Advantage,Department of Corrections,Department of Corrections,Maria Eddington,3PCR - Complete Receipt,06/21/2024,$114.86
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4418&external=true&parentUrl=close,99SWC-NV23-15341:4418,G2B From Staples Advantage,Staples Advantage,Department of Human Services,DHS Director's Office,Sandra Perez,3PS - Sent,06/21/2024,"$1,301.56"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4419&external=true&parentUrl=close,99SWC-NV23-15341:4419,Staples June 2024,Staples Advantage,Department of Public Safety,Nevada Parole and Probation,Jacob Esquer,3PPR - Partial Receipt,06/21/2024,"$3,599.01"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4420&external=true&parentUrl=close,99SWC-NV23-15341:4420,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Nevada Housing Division,Amber Baker,3PCR - Complete Receipt,06/22/2024,$207.15
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4421&external=true&parentUrl=close,99SWC-NV23-15341:4421,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Nevada Housing Division,Amber Baker,3PCR - Complete Receipt,06/22/2024,$250.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4422&external=true&parentUrl=close,99SWC-NV23-15341:4422,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,06/24/2024,"$1,261.18"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4423&external=true&parentUrl=close,99SWC-NV23-15341:4423,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,06/24/2024,$248.65
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4424&external=true&parentUrl=close,99SWC-NV23-15341:4424,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,06/24/2024,$134.97
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4425&external=true&parentUrl=close,99SWC-NV23-15341:4425,06-24-2024 Staples Stock Cart,Staples Advantage,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/24/2024,$590.53
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4426&external=true&parentUrl=close,99SWC-NV23-15341:4426,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Nevada Taxicab Authority,Gwenda Smith,3PCR - Complete Receipt,06/24/2024,$947.39
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4427&external=true&parentUrl=close,99SWC-NV23-15341:4427,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Racheal Pittack,3PS - Sent,06/24/2024,$654.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4428&external=true&parentUrl=close,99SWC-NV23-15341:4428,Carson City Office Desk Chairs,Staples Advantage,Department of Business and Industry,Division of Industrial Relations,Mallory Otto,3PCR - Complete Receipt,06/24/2024,"$1,104.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4429&external=true&parentUrl=close,99SWC-NV23-15341:4429,G2B From Staples Advantage,Staples Advantage,Department of Indigent Defense Services,Department of Indigent Defense Service,Cindy Atanazio,3PCR - Complete Receipt,06/24/2024,"$1,584.50"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4431&external=true&parentUrl=close,99SWC-NV23-15341:4431,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,06/26/2024,$244.44
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4432&external=true&parentUrl=close,99SWC-NV23-15341:4432,G2B From Staples Advantage,Staples Advantage,Colorado River Commission,Colorado River Commission,Gina Goodman,3PS - Sent,06/26/2024,$357.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4433&external=true&parentUrl=close,99SWC-NV23-15341:4433,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Employee Management Relations Board,Marisu Abellar,3PCR - Complete Receipt,06/26/2024,$963.45
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4434&external=true&parentUrl=close,99SWC-NV23-15341:4434,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,Nevada Highway Patrol,Cassidy Sigsworth,3PS - Sent,06/26/2024,"$2,755.12"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4435&external=true&parentUrl=close,99SWC-NV23-15341:4435,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Business and Industry,Michelle Metivier,3PCR - Complete Receipt,06/26/2024,$83.09
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4436&external=true&parentUrl=close,99SWC-NV23-15341:4436,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Business and Industry,Carrie Foley,3PCR - Complete Receipt,06/26/2024,$856.83
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4437&external=true&parentUrl=close,99SWC-NV23-15341:4437,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Business and Industry,Michelle Metivier,3PCR - Complete Receipt,06/26/2024,$386.86
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4438&external=true&parentUrl=close,99SWC-NV23-15341:4438,G2B From Staples Advantage,Staples Advantage,Public Utilities Commission,Public Utilities Commission,Dorothy Loucks,3PS - Sent,06/27/2024,$45.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4439&external=true&parentUrl=close,99SWC-NV23-15341:4439,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Perla Vega,3PS - Sent,06/27/2024,$237.51
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4440&external=true&parentUrl=close,99SWC-NV23-15341:4440,06-27-2024 Staples Stock Cart,Staples Advantage,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/27/2024,"$1,252.06"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4441&external=true&parentUrl=close,99SWC-NV23-15341:4441,Toner,Staples Advantage,Department of Business and Industry,Nevada Taxicab Authority,Corazon Fontillas,3PCR - Complete Receipt,06/27/2024,"$1,972.02"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4442&external=true&parentUrl=close,99SWC-NV23-15341:4442,06-27-2024 Staples Cart 2,Staples Advantage,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/27/2024,$731.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4443&external=true&parentUrl=close,99SWC-NV23-15341:4443,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Office of the Labor Commission,Eileen Woltz,3PCR - Complete Receipt,06/27/2024,$531.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4444&external=true&parentUrl=close,99SWC-NV23-15341:4444,06-27-2024 Staples Stock Cart 2,Staples Advantage,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,06/28/2024,$731.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4445&external=true&parentUrl=close,99SWC-NV23-15341:4445,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Office of the Labor Commission,Eileen Woltz,3PCR - Complete Receipt,06/28/2024,$517.36
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4446&external=true&parentUrl=close,99SWC-NV23-15341:4446,G2B From Staples Advantage,Staples Advantage,Department of Business and Industry,Office of the Labor Commission,Eileen Woltz,3PCR - Complete Receipt,06/28/2024,$286.67
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4447&external=true&parentUrl=close,99SWC-NV23-15341:4447,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,06/28/2024,$492.83
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4448&external=true&parentUrl=close,99SWC-NV23-15341:4448,"Staples Advantage (Supplies, Paper)-BLS",Staples Advantage,Department of Business and Industry,Division of Industrial Relations,Julie White,3PCR - Complete Receipt,06/28/2024,$171.69
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4449&external=true&parentUrl=close,99SWC-NV23-15341:4449,G2B From Staples - LV FY24 Final,Staples Advantage,Department of Business and Industry,Nevada Transportation  Authority,Hope DiBartolomeo,3PCR - Complete Receipt,06/28/2024,"$1,150.07"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4450&external=true&parentUrl=close,99SWC-NV23-15341:4450,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,06/28/2024,"$3,203.84"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4451&external=true&parentUrl=close,99SWC-NV23-15341:4451,Gen Supply - CC,Staples Advantage,Department of Business and Industry,Business and Industry,Emily Cervi,3PCR - Complete Receipt,06/28/2024,"$1,227.63"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4452&external=true&parentUrl=close,99SWC-NV23-15341:4452,G2B From Staples Advantage,Staples Advantage,Department of Administration,OCIO,Jason Renner,3PCR - Complete Receipt,06/28/2024,"$5,892.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4453&external=true&parentUrl=close,99SWC-NV23-15341:4453,G2B From Staples Advantage,Staples Advantage,Governor's Office,Governor's Office of Federal Assistance,Leticia Chavez,3PCR - Complete Receipt,06/28/2024,$154.46
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4454&external=true&parentUrl=close,99SWC-NV23-15341:4454,G2B From Staples Advantage,Staples Advantage,Governor's Office,Governor's Office of Federal Assistance,Leticia Chavez,3PCR - Complete Receipt,06/28/2024,$722.29
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4455&external=true&parentUrl=close,99SWC-NV23-15341:4455,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,Nevada Highway Patrol,Nicole Donaldson,3PS - Sent,06/28/2024,$367.41
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4456&external=true&parentUrl=close,99SWC-NV23-15341:4456,G2B From Staples Advantage,Staples Advantage,Department of Public Safety,Nevada Highway Patrol,Nicole Donaldson,3PS - Sent,06/28/2024,$108.24
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4457&external=true&parentUrl=close,99SWC-NV23-15341:4457,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,07/01/2024,$265.37
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4458&external=true&parentUrl=close,99SWC-NV23-15341:4458,07-01-2024 Staples Stock,Staples Advantage,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,07/01/2024,$229.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4459&external=true&parentUrl=close,99SWC-NV23-15341:4459,G2B From Staples Advantage,Staples Advantage,Attorney General's Office,Attorney General's Office,Marlaina Belles,3PS - Sent,07/02/2024,$233.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4460&external=true&parentUrl=close,99SWC-NV23-15341:4460,D COX SOR,Staples Advantage,Department of Public Safety,"Records, Communications and Compliance",Deborah Cox,3PS - Sent,07/02/2024,$527.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4461&external=true&parentUrl=close,99SWC-NV23-15341:4461,SOR TOLSEN,Staples Advantage,Department of Public Safety,"Records, Communications and Compliance",Tara Olsen,3PS - Sent,07/02/2024,"$1,304.70"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4462&external=true&parentUrl=close,99SWC-NV23-15341:4462,07-02-2024 Staples ELV KIM VERNON INK,Staples Advantage,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,07/02/2024,$185.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4463&external=true&parentUrl=close,99SWC-NV23-15341:4463,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Merlita Phillips,3PS - Sent,07/02/2024,"$2,928.36"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4464&external=true&parentUrl=close,99SWC-NV23-15341:4464,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,07/02/2024,$58.25
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4465&external=true&parentUrl=close,99SWC-NV23-15341:4465,G2B From Staples Advantage,Staples Advantage,Department of Human Services,Aging and Disability Services Division,Edita Abell,3PCR - Complete Receipt,07/02/2024,$278.38
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4466&external=true&parentUrl=close,99SWC-NV23-15341:4466,G2B From Staples Advantage-Paper,Staples Advantage,Department of Public Safety,Nevada Parole and Probation,Andrew  Munk,3PCR - Complete Receipt,07/03/2024,$564.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4467&external=true&parentUrl=close,99SWC-NV23-15341:4467,NNCC OFFICE SUPPLIES FY25,Staples Advantage,Department of Corrections,Department of Corrections,Mike Davis,3PCR - Complete Receipt,07/03/2024,"$3,237.42"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV23-15341&releaseNbr=4468&external=true&parentUrl=close,99SWC-NV23-15341:4468,G2B From Staples Advantage-office Supplies,Staples Advantage,Department of Corrections,Department of Corrections,Megan Boether,3PCR - Complete Receipt,07/05/2024,$184.75
