PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=885&external=true&parentUrl=close,PO #99SWC-NV25-24174:885,TLVCC DEF,Grainger,Department of Conservation and Natural Resources,Forestry Division,Ryan Holder,3PCR - Complete Receipt,08/06/2025,$334.95
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=886&external=true&parentUrl=close,PO #99SWC-NV25-24174:886,Joseph Danielson 10-Pack of Sharps,Grainger,Department of Wildlife,Department of Wildlife,Marisa Peters,3PS - Sent,08/06/2025,$38.40
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=887&external=true&parentUrl=close,PO #99SWC-NV25-24174:887,3717 Various HU HVAC filters,Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PS - Sent,08/06/2025,"$2,702.94"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=888&external=true&parentUrl=close,PO #99SWC-NV25-24174:888,08-07-2025 Grainger Batteries,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/07/2025,$581.46
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=889&external=true&parentUrl=close,PO #99SWC-NV25-24174:889,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,08/07/2025,$18.17
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=890&external=true&parentUrl=close,PO #99SWC-NV25-24174:890,Grainger Supply Order - Reno OSHA,Grainger,Department of Business and Industry,Division of Industrial Relations,Jodi Williams,3PCR - Complete Receipt,08/08/2025,$303.55
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=891&external=true&parentUrl=close,PO #99SWC-NV25-24174:891,26-4036,Grainger,Adjutant General,Adjutant General and National Guard,Tabitha Dvorchak,3PS - Sent,08/08/2025,$51.38
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=892&external=true&parentUrl=close,PO #99SWC-NV25-24174:892,G2B #99SWC-NV25-24174 CAT6,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,08/08/2025,"$4,216.60"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=893&external=true&parentUrl=close,PO #99SWC-NV25-24174:893,G2B #99SWC-NV25-24174 welding wire,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,08/08/2025,$471.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=894&external=true&parentUrl=close,PO #99SWC-NV25-24174:894,Reno DMV Filters,Grainger,Department of Administration,State Public Works Division,Alexandra Pacheco,3PCR - Complete Receipt,08/11/2025,$761.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=895&external=true&parentUrl=close,PO #99SWC-NV25-24174:895,HVAC Pro Press Supplies,Grainger,Department of Administration,State Public Works Division,Alexandra Pacheco,3PCR - Complete Receipt,08/11/2025,$217.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=896&external=true&parentUrl=close,PO #99SWC-NV25-24174:896,HVAC Carson City DMV Actuator,Grainger,Department of Administration,State Public Works Division,Rachael Griswold,3PCR - Complete Receipt,08/11/2025,$188.05
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=897&external=true&parentUrl=close,PO #99SWC-NV25-24174:897,Bldg #12 Window Handles,Grainger,Department of Administration,State Public Works Division,Alexandra Pacheco,3PS - Sent,08/11/2025,$414.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=898&external=true&parentUrl=close,PO #99SWC-NV25-24174:898,toilet repair parts,Grainger,Department of Corrections,Department of Corrections,Joshua Hayden,3PS - Sent,08/11/2025,"$4,350.90"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=899&external=true&parentUrl=close,PO #99SWC-NV25-24174:899,G2B #99SWC-NV25-24174,Grainger,Department of Corrections,Department of Corrections,Ron Stevens,3PCR - Complete Receipt,08/11/2025,"$2,647.42"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=900&external=true&parentUrl=close,PO #99SWC-NV25-24174:900,FMWCC GRAINGER JANITORIAL,Grainger,Department of Corrections,Department of Corrections,Marilyn Johnson,3PCR - Complete Receipt,08/11/2025,"$2,231.76"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=901&external=true&parentUrl=close,PO #99SWC-NV25-24174:901,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Aging and Disability Services Division,Miguel Martinez,3PCR - Complete Receipt,08/11/2025,"$3,167.34"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=902&external=true&parentUrl=close,PO #99SWC-NV25-24174:902,4740-FY26 Vin Inspections Supplies- Rivets- Henderson,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Karina Carrillo,3PS - Sent,08/11/2025,$38.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=903&external=true&parentUrl=close,PO #99SWC-NV25-24174:903,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,08/11/2025,$276.90
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=904&external=true&parentUrl=close,PO #99SWC-NV25-24174:904,"G2B #99SWC-NV25-24174 hinges, faucets",Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,08/11/2025,$349.57
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=905&external=true&parentUrl=close,PO #99SWC-NV25-24174:905,08-11-2025 Grainger Custodial 1,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/11/2025,"$4,938.74"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=906&external=true&parentUrl=close,PO #99SWC-NV25-24174:906,08-11-2025 Grainger Custodial 2,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/11/2025,"$1,254.12"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=907&external=true&parentUrl=close,PO #99SWC-NV25-24174:907,3717 HU7 Cooler Parts,Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PS - Sent,08/11/2025,$310.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=908&external=true&parentUrl=close,PO #99SWC-NV25-24174:908,08-11-2025 Grainger Custodial 3,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/11/2025,$52.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=909&external=true&parentUrl=close,PO #99SWC-NV25-24174:909,3717 Toilet Parts Various HU,Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PS - Sent,08/11/2025,$375.90
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=910&external=true&parentUrl=close,PO #99SWC-NV25-24174:910,3722 R115049 E-light and fuses,Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PS - Sent,08/11/2025,$240.63
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=911&external=true&parentUrl=close,PO #99SWC-NV25-24174:911,3717 R115033 7A sump pumps,Grainger,Department of Corrections,Department of Corrections,Michele Killian,3PS - Sent,08/11/2025,"$1,601.30"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=912&external=true&parentUrl=close,PO #99SWC-NV25-24174:912,cell fire sprinkler heads,Grainger,Department of Corrections,Department of Corrections,Joshua Hayden,3PS - Sent,08/11/2025,"$1,665.20"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=913&external=true&parentUrl=close,PO #99SWC-NV25-24174:913,TLVCC 2024 Work Truck Oil,Grainger,Department of Conservation and Natural Resources,Forestry Division,Ryan Holder,3PS - Sent,08/11/2025,"$1,933.03"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=914&external=true&parentUrl=close,PO #99SWC-NV25-24174:914,G2B #99SWC-NV25-24174 generator,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,08/12/2025,"$2,596.08"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=915&external=true&parentUrl=close,PO #99SWC-NV25-24174:915,G2B #99SWC-NV25-24174 - Grainger Culinary Water Dispensers,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PS - Sent,08/12/2025,$496.08
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=916&external=true&parentUrl=close,PO #99SWC-NV25-24174:916,ESP - Grainger - Control Power Outlet,Grainger,Department of Corrections,Department of Corrections,Jennifer Johnson,3PCR - Complete Receipt,08/12/2025,$174.87
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=917&external=true&parentUrl=close,PO #99SWC-NV25-24174:917,G2B #99SWC-NV25-24174,Grainger,Department of Business and Industry,Division of Industrial Relations,Claire Sampang,3PCR - Complete Receipt,08/12/2025,$104.13
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=918&external=true&parentUrl=close,PO #99SWC-NV25-24174:918,G2B #99SWC-NV25-24174 Tools,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,08/12/2025,$493.72
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=919&external=true&parentUrl=close,PO #99SWC-NV25-24174:919,DONOVAN-TRAFFIC CONES 18 IN-GRAINGER-,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,08/13/2025,$45.84
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=920&external=true&parentUrl=close,PO #99SWC-NV25-24174:920,DONOVAN-TRAFFIC CONES 28 IN (25)-GRAINGER,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,08/13/2025,$608.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=921&external=true&parentUrl=close,PO #99SWC-NV25-24174:921,08-12-2025 Grainger Center Pull Dispenser,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,08/13/2025,$134.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=922&external=true&parentUrl=close,PO #99SWC-NV25-24174:922,G2B #99SWC-NV25-24174 ceiling tiles,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,08/13/2025,"$4,387.95"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=923&external=true&parentUrl=close,PO #99SWC-NV25-24174:923,Traffic Paint and Stencils,Grainger,Department of Administration,State Public Works Division,Alexandra Pacheco,3PCR - Complete Receipt,08/13/2025,"$1,397.22"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=924&external=true&parentUrl=close,PO #99SWC-NV25-24174:924,"Sealant, Stewart building #12",Grainger,Department of Administration,State Public Works Division,Rachael Griswold,3PS - Sent,08/13/2025,$158.64
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=925&external=true&parentUrl=close,PO #99SWC-NV25-24174:925,Capital HVAC filters,Grainger,Department of Administration,State Public Works Division,Rachael Griswold,3PS - Sent,08/13/2025,"$1,618.08"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=926&external=true&parentUrl=close,PO #99SWC-NV25-24174:926,DMV- Carson HVAC Material,Grainger,Department of Administration,State Public Works Division,Alexandra Pacheco,3PCR - Complete Receipt,08/13/2025,$503.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=927&external=true&parentUrl=close,PO #99SWC-NV25-24174:927,HVAC Data Logger,Grainger,Department of Administration,State Public Works Division,Rachael Griswold,3PS - Sent,08/13/2025,$322.64
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=928&external=true&parentUrl=close,PO #99SWC-NV25-24174:928,"LED, Lampholder, Stewart Building",Grainger,Department of Administration,State Public Works Division,Rachael Griswold,3PS - Sent,08/13/2025,$226.56
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=929&external=true&parentUrl=close,PO #99SWC-NV25-24174:929,CGTH - Q1 - G2B #99SWC-NV25-24174,Grainger,Department of Corrections,Department of Corrections,Officer J. Ryan,3PS - Sent,08/13/2025,"$1,378.68"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=930&external=true&parentUrl=close,PO #99SWC-NV25-24174:930,Shop tools (7027) Aug 2025,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Dave Wiley,3PS - Sent,08/13/2025,$84.84
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=931&external=true&parentUrl=close,PO #99SWC-NV25-24174:931,G2B #99SWC-NV25-24174,Grainger,Department of Agriculture,Department of Agriculture,Adelina Helton,3PS - Sent,08/13/2025,$118.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=932&external=true&parentUrl=close,PO #99SWC-NV25-24174:932,Shop supplies (7020) Aug 2025,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Dave Wiley,3PS - Sent,08/13/2025,$720.52
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=933&external=true&parentUrl=close,PO #99SWC-NV25-24174:933,G2B #99SWC-NV25-24174 - Grainger Culinary Kettle Parts,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,08/13/2025,"$1,056.44"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=934&external=true&parentUrl=close,PO #99SWC-NV25-24174:934,G2B #99SWC-NV25-24174 - Grainger Culinary Food Storage,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PS - Sent,08/13/2025,"$2,275.82"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=935&external=true&parentUrl=close,PO #99SWC-NV25-24174:935,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,08/13/2025,$695.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=936&external=true&parentUrl=close,PO #99SWC-NV25-24174:936,V-Belts for Boiler Rm. & Plungers,Grainger,"Department of Employment, Training and Rehabilitation",DETR Administrative Services,Richard Hernandez,3PS - Sent,08/13/2025,$361.17
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=937&external=true&parentUrl=close,PO #99SWC-NV25-24174:937,G2B #99SWC-NV25-24174 - Grainger WHSE (Brooms and Spray Bottles),Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,08/13/2025,"$2,685.56"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=938&external=true&parentUrl=close,PO #99SWC-NV25-24174:938,3759-Grainger Culinary Supplies,Grainger,Department of Corrections,Department of Corrections,Wendy Mello,3PS - Sent,08/13/2025,"$1,344.02"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=939&external=true&parentUrl=close,PO #99SWC-NV25-24174:939,G2B #99SWC-NV25-24174 - Grainger ONE POST,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PS - Sent,08/13/2025,"$1,418.82"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=940&external=true&parentUrl=close,PO #99SWC-NV25-24174:940,G2B #99SWC-NV25-24174 - Grainger (recovery mahcine),Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,08/13/2025,"$1,087.53"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=941&external=true&parentUrl=close,PO #99SWC-NV25-24174:941,Arrowhead Water Filters & HW Pump Parts,Grainger,Department of Administration,State Public Works Division,Alexandra Pacheco,3PCR - Complete Receipt,08/13/2025,"$3,143.07"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=942&external=true&parentUrl=close,PO #99SWC-NV25-24174:942,Replacement Filter Cartridge,Grainger,Department of Administration,State Public Works Division,Rachael Griswold,3PS - Sent,08/13/2025,"$2,965.20"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=943&external=true&parentUrl=close,PO #99SWC-NV25-24174:943,PAHRUMP-US FLAG-NV FLAG-ANCHORS DRYWALL-GRAINGER,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PS - Sent,08/14/2025,$102.19
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=944&external=true&parentUrl=close,PO #99SWC-NV25-24174:944,3759 Grainger HU1&2 Valves,Grainger,Department of Corrections,Department of Corrections,Madison Neal-Hertz,3PS - Sent,08/14/2025,$649.52
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=945&external=true&parentUrl=close,PO #99SWC-NV25-24174:945,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,08/14/2025,$282.92
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=946&external=true&parentUrl=close,PO #99SWC-NV25-24174:946,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,08/14/2025,$513.08
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=947&external=true&parentUrl=close,PO #99SWC-NV25-24174:947,Items needed for compliance,Grainger,Department of Corrections,Department of Corrections,Anthony Quillmann,3PS - Sent,08/14/2025,$187.12
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=948&external=true&parentUrl=close,PO #99SWC-NV25-24174:948,3759 Grainger HVAC Swamp Cooler Pumps,Grainger,Department of Corrections,Department of Corrections,Madison Neal-Hertz,3PS - Sent,08/14/2025,$751.50
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=949&external=true&parentUrl=close,PO #99SWC-NV25-24174:949,3752 CC2604 Grainger General Maintenance,Grainger,Department of Corrections,Department of Corrections,Matt Collis,3PS - Sent,08/14/2025,"$3,067.86"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=950&external=true&parentUrl=close,PO #99SWC-NV25-24174:950,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Taraea Williams,3PS - Sent,08/14/2025,$939.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=951&external=true&parentUrl=close,PO #99SWC-NV25-24174:951,G2B #99SWC-NV25-24174,Grainger,Department of Corrections,Department of Corrections,Karly McCormack,3PS - Sent,08/14/2025,$216.35
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=952&external=true&parentUrl=close,PO #99SWC-NV25-24174:952,cell toilets,Grainger,Department of Corrections,Department of Corrections,Joshua Hayden,3PS - Sent,08/14/2025,"$2,903.48"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=953&external=true&parentUrl=close,PO #99SWC-NV25-24174:953,G2B #99SWC-NV25-24174,Grainger,Department of Corrections,Department of Corrections,Michael Espinoza,3PS - Sent,08/14/2025,$69.10
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=954&external=true&parentUrl=close,PO #99SWC-NV25-24174:954,G2B #99SWC-NV25-24174 culinary motor,Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PS - Sent,08/14/2025,$642.25
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=955&external=true&parentUrl=close,PO #99SWC-NV25-24174:955,"G2B #99SWC-NV25-24174 dremel, wratchet",Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PS - Sent,08/14/2025,"$1,046.05"
