PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=47&external=true&parentUrl=close,PO #99SWC-NV24-17504:47,NTT Data Professional Services,Carahsoft Technology Corporation,Department of Motor Vehicles,Department of Motor Vehicles,Alan Mayoral-Ortiz,3PS - Sent,09/26/2024,"$120,786.38"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=48&external=true&parentUrl=close,PO #99SWC-NV24-17504:48,MULESOFT-CARASOFT,Carahsoft Technology Corporation,Department of Human Services,Division of Child and Family Services,Srinivas Bokka,3PS - Sent,09/30/2024,"$136,620.05"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=49&external=true&parentUrl=close,PO #99SWC-NV24-17504:49,Carahsoft - Granicus GovDesign,Carahsoft Technology Corporation,Secretary of State's Office,Secretary of State's Office,Pepper McLaughlin,3PS - Sent,10/01/2024,"$49,664.56"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=50&external=true&parentUrl=close,PO #99SWC-NV24-17504:50,DETR R44354 - Carahsoft,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",DETR Administrative Services,McKenna Higday,3PS - Sent,10/03/2024,"$52,574.78"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=51&external=true&parentUrl=close,PO #99SWC-NV24-17504:51,"Meraki Switch, License, and Support",Amplify Systems Integration,Department of Public Safety,Capitol Police,Lindsey Cox,3PCR - Complete Receipt,10/04/2024,$742.69
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=52&external=true&parentUrl=close,PO #99SWC-NV24-17504:52,Carahsoft - Granicus Cloud Support,Carahsoft Technology Corporation,Secretary of State's Office,Secretary of State's Office,Pepper McLaughlin,3PS - Sent,10/17/2024,"$1,083.53"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=53&external=true&parentUrl=close,PO #99SWC-NV24-17504:53,"Carahsoft - Qualtrics Analytics Software - $14,622.63",Carahsoft Technology Corporation,Department of Human Services,Health Care Financing and Policy,Ana Vega,3PS - Sent,11/01/2024,"$14,622.63"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=54&external=true&parentUrl=close,PO #99SWC-NV24-17504:54,ID.Me Kiosks - Carahsoft,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",Employment Security Division,Casey Frasca,3PS - Sent,11/13/2024,"$166,726.08"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=55&external=true&parentUrl=close,PO #99SWC-NV24-17504:55,CARAHSOFT - Zoom Lic Renewal,Carahsoft Technology Corporation,Department of Education,Department of Education,Ron Pascual,3PS - Sent,11/13/2024,"$28,094.50"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=56&external=true&parentUrl=close,PO #99SWC-NV24-17504:56,Carahsoft - TransUnion TruVA,Carahsoft Technology Corporation,Secretary of State's Office,Secretary of State's Office,Pepper McLaughlin,3PS - Sent,11/18/2024,"$123,000.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=57&external=true&parentUrl=close,PO #99SWC-NV24-17504:57,Software,Carahsoft Technology Corporation,Department of Human Services,DHS Director's Office,Sandra Perez,3PS - Sent,11/19/2024,"$50,512.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=58&external=true&parentUrl=close,PO #99SWC-NV24-17504:58,DETR R44370 - CARAHSOFT,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",DETR Administrative Services,McKenna Higday,3PS - Sent,11/21/2024,"$2,940.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=59&external=true&parentUrl=close,PO #99SWC-NV24-17504:59,Carahsoft Udemy Renewal FY25,Carahsoft Technology Corporation,Department of Administration,OCIO,Valerie Kneefel,3PCR - Complete Receipt,12/10/2024,"$32,040.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=60&external=true&parentUrl=close,PO #99SWC-NV24-17504:60,Carahsoft / Accela,Carahsoft Technology Corporation,Department of Business and Industry,Nevada Taxicab Authority,Corazon Fontillas,3PCR - Complete Receipt,12/16/2024,"$131,889.96"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=61&external=true&parentUrl=close,PO #99SWC-NV24-17504:61,JusticeText,Carahsoft Technology Corporation,Department of Indigent Defense Services,Department of Indigent Defense Service,Peter Handy,3PCR - Complete Receipt,12/27/2024,"$98,999.60"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=62&external=true&parentUrl=close,PO #99SWC-NV24-17504:62,ID.Me one year renewal,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",Employment Security Division,Colleen Kiechler,3PS - Sent,12/30/2024,"$369,390.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=63&external=true&parentUrl=close,PO #99SWC-NV24-17504:63,Portfolio Management,Carahsoft Technology Corporation,Treasurer's Office,Treasurer's Office,Jeff Landerfelt,3PS - Sent,12/30/2024,"$505,319.16"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=64&external=true&parentUrl=close,PO #99SWC-NV24-17504:64,"Carahsoft - Annual Renewal for LinkedIn Learning Platform- $8,640.00",Carahsoft Technology Corporation,Department of Human Services,Health Care Financing and Policy,Ana Vega,3PS - Sent,12/31/2024,"$8,640.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=65&external=true&parentUrl=close,PO #99SWC-NV24-17504:65,Carahsoft GitLab,Carahsoft Technology Corporation,Department of Human Services,Public and Behavioral Health,Samantha Wallis,3PS - Sent,01/09/2025,"$3,480.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=66&external=true&parentUrl=close,PO #99SWC-NV24-17504:66,Udemy Business Training Renewal for 158 Licenses,Carahsoft Technology Corporation,Department of Human Services,Social Services,Gali De Angeli,3PCO - Closed,01/13/2025,"$34,216.48"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=67&external=true&parentUrl=close,PO #99SWC-NV24-17504:67,Carahsoft - Udemy Licenses,Carahsoft Technology Corporation,Governor's Office,Governor's Finance Office,Missy Stanford,3PCR - Complete Receipt,01/16/2025,"$7,497.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=68&external=true&parentUrl=close,PO #99SWC-NV24-17504:68,15 AWS SKILL BUILDER LICENSES,Carahsoft Technology Corporation,Department of Motor Vehicles,Department of Motor Vehicles,Alan Mayoral-Ortiz,3PS - Sent,01/21/2025,"$3,886.57"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=69&external=true&parentUrl=close,PO #99SWC-NV24-17504:69,DocuSign - Addons for 3278-66,Carahsoft Technology Corporation,Department of Human Services,Aging and Disability Services Division,Justin Harmon,3PCR - Complete Receipt,01/27/2025,"$29,400.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=70&external=true&parentUrl=close,PO #99SWC-NV24-17504:70,DETR R44375 - CARAHSOFT,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",DETR Administrative Services,McKenna Higday,3PS - Sent,01/27/2025,$615.12
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=71&external=true&parentUrl=close,PO #99SWC-NV24-17504:71,Converge One Incident 760803 for T&M assistance,"Convergeone, Inc.",Department of Human Services,Social Services,Gali De Angeli,3PCO - Closed,02/05/2025,"$1,000.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=72&external=true&parentUrl=close,PO #99SWC-NV24-17504:72,DETR R44380 - CARAHSOFT,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",Employment Security Division,McKenna Higday,3PS - Sent,02/20/2025,"$12,733.60"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=73&external=true&parentUrl=close,PO #99SWC-NV24-17504:73,Carasoft Beanstack,Carahsoft Technology Corporation,Department of Administration,"Nevada State Library, Archives and Public Records",Andrew Blake,3PCR - Complete Receipt,03/18/2025,"$32,340.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=74&external=true&parentUrl=close,PO #99SWC-NV24-17504:74,NTA Carahsoft / Accela FY25/26 Subscription,Carahsoft Technology Corporation,Department of Business and Industry,Nevada Transportation Authority,Hope DiBartolomeo,3PCR - Complete Receipt,03/24/2025,"$35,632.30"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=75&external=true&parentUrl=close,PO #99SWC-NV24-17504:75,Carahsoft/Hootsuite Renewal,Carahsoft Technology Corporation,Department of Human Services,DHS Director's Office,Sandra Perez,3PS - Sent,04/07/2025,"$49,762.63"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=76&external=true&parentUrl=close,PO #99SWC-NV24-17504:76,NTA - Accela CyberSource Integration,Carahsoft Technology Corporation,Department of Business and Industry,Nevada Transportation Authority,Erica Arnold,3PCR - Complete Receipt,05/02/2025,"$9,510.87"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=77&external=true&parentUrl=close,PO #99SWC-NV24-17504:77,Carahsoft -Smartsheet,Carahsoft Technology Corporation,Department of Education,Department of Education,Martha Warachowski,3PS - Sent,05/07/2025,$365.92
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=78&external=true&parentUrl=close,PO #99SWC-NV24-17504:78,Carahsoft Smartsheet License,Carahsoft Technology Corporation,Department of Education,Department of Education,Geri Mendiola,3PS - Sent,05/16/2025,$100.19
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=79&external=true&parentUrl=close,PO #99SWC-NV24-17504:79,Carahsoft CCO+CCPA Inseyets Training Recert,Carahsoft Technology Corporation,Department of Public Safety,Investigation Division,Connie Chambers,3PS - Sent,05/20/2025,$336.73
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=80&external=true&parentUrl=close,PO #99SWC-NV24-17504:80,Carahsoft-AWS SNAP Telephonic Attestation,Carahsoft Technology Corporation,Department of Human Services,Social Services,Gali De Angeli,3PCO - Closed,05/28/2025,$103.55
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=81&external=true&parentUrl=close,PO #99SWC-NV24-17504:81,LinkedIn 3949-27-WISS,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",Employment Security Division,Ryan Vradenburg,3PS - Sent,05/30/2025,"$67,128.76"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=82&external=true&parentUrl=close,PO #99SWC-NV24-17504:82,DocuSign Training,Carahsoft Technology Corporation,Department of Human Services,Social Services,Gali De Angeli,3PCO - Closed,05/30/2025,"$24,533.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=83&external=true&parentUrl=close,PO #99SWC-NV24-17504:83,DOCUSIGN 06/25,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",Employment Security Division,Casey Frasca,3PS - Sent,06/03/2025,"$23,741.06"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=84&external=true&parentUrl=close,PO #99SWC-NV24-17504:84,Meraki Licenses,Amplify Systems Integration,Department of Conservation and Natural Resources,Forestry Division,Jason Krodel,3PCO - Closed,06/09/2025,"$3,049.21"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=85&external=true&parentUrl=close,PO #99SWC-NV24-17504:85,AWS Lambda functions using the Node.js 18 runtime,Carahsoft Technology Corporation,Department of Human Services,Social Services,Gali De Angeli,3PCO - Closed,06/11/2025,"$4,108.80"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=86&external=true&parentUrl=close,PO #99SWC-NV24-17504:86,Licenses for Portfolio Management System,Carahsoft Technology Corporation,Department of Administration,OCIO,Tiffany Morelli,3PCR - Complete Receipt,06/17/2025,"$9,561.60"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=87&external=true&parentUrl=close,PO #99SWC-NV24-17504:87,QUOTE#55969393,Carahsoft Technology Corporation,Department of Human Services,Public and Behavioral Health,Luis Espinoza,3PS - Sent,06/23/2025,"$84,966.49"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=88&external=true&parentUrl=close,PO #99SWC-NV24-17504:88,Carahsoft-AWS SNAP Telephonic Attestation,Carahsoft Technology Corporation,Department of Human Services,Social Services,Gali De Angeli,3PPR - Partial Receipt,06/25/2025,"$23,891.45"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=89&external=true&parentUrl=close,PO #99SWC-NV24-17504:89,Motivational INT AI,Carahsoft Technology Corporation,Department of Human Services,Division of Child and Family Services,Denise Frohlich,3PS - Sent,06/27/2025,"$102,216.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=90&external=true&parentUrl=close,PO #99SWC-NV24-17504:90,Docusign FY26 Renewal,Carahsoft Technology Corporation,Treasurer's Office,Higher Education Tuition,Jeff Landerfelt,3PS - Sent,06/30/2025,"$4,994.46"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=91&external=true&parentUrl=close,PO #99SWC-NV24-17504:91,Granicus,Carahsoft Technology Corporation,Secretary of State's Office,Secretary of State's Office,Jennifer McKeehan,3PS - Sent,06/30/2025,"$22,787.14"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=92&external=true&parentUrl=close,PO #99SWC-NV24-17504:92,DETR R44213 - CARAHSOFT,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",DETR Administrative Services,McKenna Higday,3PS - Sent,06/30/2025,"$290,360.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=93&external=true&parentUrl=close,PO #99SWC-NV24-17504:93,Google Subscription - Carahsoft,Carahsoft Technology Corporation,"Department of Employment, Training and Rehabilitation",Employment Security Division,Casey Frasca,3PS - Sent,06/30/2025,"$1,224,494.72"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=94&external=true&parentUrl=close,PO #99SWC-NV24-17504:94,ServiceNow Renewal FY26,Carahsoft Technology Corporation,Department of Administration,OCIO,Tiffany Morelli,3PS - Sent,07/07/2025,"$284,223.36"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=95&external=true&parentUrl=close,PO #99SWC-NV24-17504:95,FOIA MODULE - ANNUAL SUBSCRIPTION,Carahsoft Technology Corporation,Department of Public Safety,DPS Director's Office,Heather Brazil,3PS - Sent,07/08/2025,"$37,453.45"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=96&external=true&parentUrl=close,PO #99SWC-NV24-17504:96,Twilio from Carahsoft,Carahsoft Technology Corporation,Department of Indigent Defense Services,Department of Indigent Defense Service,Andrew Blake,3PS - Sent,07/09/2025,$604.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=97&external=true&parentUrl=close,PO #99SWC-NV24-17504:97,CARAHSOFT AWS,Carahsoft Technology Corporation,Department of Taxation,Department of Taxation,Cole Liske,3PS - Sent,07/16/2025,"$71,442.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=98&external=true&parentUrl=close,PO #99SWC-NV24-17504:98,Carasoft Linkedin,Carahsoft Technology Corporation,Department of Administration,"Nevada State Library, Archives and Public Records",Andrew Blake,3PCR - Complete Receipt,07/17/2025,"$115,068.75"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=99&external=true&parentUrl=close,PO #99SWC-NV24-17504:99,CARAHSOFT AZURE,Carahsoft Technology Corporation,Department of Taxation,Department of Taxation,Cole Liske,3PS - Sent,07/18/2025,"$49,992.75"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=100&external=true&parentUrl=close,PO #99SWC-NV24-17504:100,Qaultrics,Carahsoft Technology Corporation,Department of Human Services,Division of Child and Family Services,Dyana Williford,3PS - Sent,07/24/2025,"$37,894.74"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=101&external=true&parentUrl=close,PO #99SWC-NV24-17504:101,VMware Licensing,Carahsoft Technology Corporation,Department of Administration,OCIO,Joanna Bryan,3PS - Sent,07/29/2025,"$2,470,076.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=102&external=true&parentUrl=close,PO #99SWC-NV24-17504:102,VMware Licensing,The [re]DESIGN Group,Department of Administration,OCIO,Joanna Bryan,3PPR - Partial Receipt,07/30/2025,"$2,470,076.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=103&external=true&parentUrl=close,PO #99SWC-NV24-17504:103,Carahsoft - Smartsheets FY26,Carahsoft Technology Corporation,Secretary of State's Office,Secretary of State's Office,Jennifer McKeehan,3PS - Sent,08/06/2025,"$36,752.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17504&releaseNbr=104&external=true&parentUrl=close,PO #99SWC-NV24-17504:104,CELLEBRITE SUBSCRIPTION 1 YR THRU CARAHSOFT,Carahsoft Technology Corporation,Gaming Control Board,Gaming Control Board,Anna Sylvester,3PS - Sent,08/12/2025,"$9,157.50"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17503&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-17503,Procurement Acquisition Support Services PASS (NASPO ValuePoint - Hawaii),Mathtech Inc,Statewide Contracts,Statewide Contracts,Ryan Vradenburg,3PS - Sent,09/07/2023,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17191&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-17191,MMCAP Infuse Medical Surgical Supplies,Premier Medical Distribution LLC,Statewide Contracts,Statewide Contracts,Teri Becker,3PS - Sent,07/17/2023,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17186&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-17186,MMCAP Infuse Medical Surgical Supplies,"Medline Industries, LP",Statewide Contracts,Statewide Contracts,Teri Becker,3PS - Sent,08/07/2023,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17186&releaseNbr=1&external=true&parentUrl=close,PO #99SWC-NV24-17186:1,Medline Supply Order 03-25-24,"Medline Industries, LP",Department of Human Services,Public and Behavioral Health,Esperansa Rearich,3PS - Sent,03/25/2024,"$1,272.50"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17185&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-17185,MMCAP Infuse Medical Surgical Supplies,"Medical Solutions, Inc.",Statewide Contracts,Statewide Contracts,Teri Becker,3PS - Sent,07/17/2023,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17185&releaseNbr=1&external=true&parentUrl=close,PO #99SWC-NV24-17185:1,"Medical Solutions, Inc PO316926-01","Medical Solutions, Inc.",Department of Human Services,Public and Behavioral Health,Ashleigh Speaker,3PS - Sent,07/21/2025,"$249,958.65"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17184&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-17184,MMCAP Infuse Medical Surgical Supplies,Lochness Medical Supplies Inc.,Statewide Contracts,Statewide Contracts,Teri Becker,3PS - Sent,07/17/2023,$.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17184&releaseNbr=1&external=true&parentUrl=close,PO #99SWC-NV24-17184:1,Lochness PO 3170-151,Lochness Medical Supplies Inc.,Department of Human Services,Public and Behavioral Health,Ashleigh Speaker,3PS - Sent,06/05/2025,"$34,000.00"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV24-17062&releaseNbr=0&external=true&parentUrl=close,PO #99SWC-NV24-17062,Facilities MRO and Industrial Supplies (NASPO),Veritiv Operating Company,Statewide Contracts,Statewide Contracts,Heather Moon,3PS - Sent,07/10/2023,$.00
