PO #,PO #,Description,Vendor,Organization,Department,Buyer,Status,Sent Date,Total
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=120&external=true&parentUrl=close,PO #99SWC-NV25-24174:120,02-03-2025 Grainger Custodial Stock,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,02/03/2025,"$2,452.70"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=121&external=true&parentUrl=close,PO #99SWC-NV25-24174:121,PCC Grainger Order,Grainger,Department of Corrections,Department of Corrections,Jennifer Kaufman,3PCR - Complete Receipt,02/03/2025,"$1,846.87"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=123&external=true&parentUrl=close,PO #99SWC-NV25-24174:123,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,02/03/2025,$239.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=124&external=true&parentUrl=close,PO #99SWC-NV25-24174:124,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,02/04/2025,"$5,031.88"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=125&external=true&parentUrl=close,PO #99SWC-NV25-24174:125,HCC Shop Supplies G2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Forestry Division,Eric Van Cleemput,3PCO - Closed,02/04/2025,"$3,060.80"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=126&external=true&parentUrl=close,PO #99SWC-NV25-24174:126,FSD Batteries 99SWC-NV25-24174,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,SHEFAWN PHILLIPS,3PCR - Complete Receipt,02/05/2025,$132.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=127&external=true&parentUrl=close,PO #99SWC-NV25-24174:127,CARSON CITY-BANNER STAKES-GRAINGER,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PCR - Complete Receipt,02/05/2025,$180.51
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=128&external=true&parentUrl=close,PO #99SWC-NV25-24174:128,CARSON CITY-SAFE-GRAINGER,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PCR - Complete Receipt,02/05/2025,$829.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=129&external=true&parentUrl=close,PO #99SWC-NV25-24174:129,3759 Grainger Lights for Units/Drapery,Grainger,Department of Corrections,Department of Corrections,Madison Neal-Hertz,3PCR - Complete Receipt,02/05/2025,"$3,298.90"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=130&external=true&parentUrl=close,PO #99SWC-NV25-24174:130,Air Monitoring Supplies,Grainger,Department of Conservation and Natural Resources,Environmental Protection,Alicia Perez,3PCR - Complete Receipt,02/05/2025,$23.04
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=131&external=true&parentUrl=close,PO #99SWC-NV25-24174:131,02/05/2025 Grainger Custodial Stock,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,02/05/2025,"$4,584.46"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=132&external=true&parentUrl=close,PO #99SWC-NV25-24174:132,GRAINGER - SCC AA BATTERIES,Grainger,Department of Corrections,Department of Corrections,Mike Davis,3PCR - Complete Receipt,02/05/2025,$61.02
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=133&external=true&parentUrl=close,PO #99SWC-NV25-24174:133,Blower Motor for Grounds Shop,Grainger,Department of Administration,State Public Works Division,Danielle Sallee,3PCR - Complete Receipt,02/06/2025,$371.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=134&external=true&parentUrl=close,PO #99SWC-NV25-24174:134,Per Capt. Pittmon for Trooper use G2B #99SWC-NV25-24174,Grainger,Department of Public Safety,Nevada Highway Patrol,Betsy Gillett,3PS - Sent,02/06/2025,$113.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=135&external=true&parentUrl=close,PO #99SWC-NV25-24174:135,PCC EX66033 Airline Replacement PartsG2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Forestry Division,Tyson Nelson,3PCO - Closed,02/06/2025,$330.48
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=136&external=true&parentUrl=close,PO #99SWC-NV25-24174:136,Eicon baby changing station,Grainger,Department of Administration,State Public Works Division,Danielle Sallee,3PCR - Complete Receipt,02/07/2025,$303.34
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=137&external=true&parentUrl=close,PO #99SWC-NV25-24174:137,Grainger - AED Battery,Grainger,Department of Administration,Administrative Services Division,Brittany Howe,3PCR - Complete Receipt,02/07/2025,$240.85
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=138&external=true&parentUrl=close,PO #99SWC-NV25-24174:138,02-10-2025 Grainger Custodial Stock,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PCR - Complete Receipt,02/10/2025,"$1,390.12"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=139&external=true&parentUrl=close,PO #99SWC-NV25-24174:139,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Kylie George,3PS - Sent,02/11/2025,$359.82
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=140&external=true&parentUrl=close,PO #99SWC-NV25-24174:140,02-11-2025 Grainger Batteries Stock,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,02/11/2025,$449.12
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=141&external=true&parentUrl=close,PO #99SWC-NV25-24174:141,"Maintenance - Per Rogel Valles, Butt Hinge",Grainger,Department of Human Services,Aging and Disability Services Division,Edita Abell,3PCR - Complete Receipt,02/11/2025,$371.55
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=142&external=true&parentUrl=close,PO #99SWC-NV25-24174:142,Supreme Court,Grainger,Department of Administration,State Public Works Division,Danielle Sallee,3PCR - Complete Receipt,02/11/2025,$299.82
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=143&external=true&parentUrl=close,PO #99SWC-NV25-24174:143,2/7/25 Grainger Maintenance Drain Cable #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,02/11/2025,$116.38
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=144&external=true&parentUrl=close,PO #99SWC-NV25-24174:144,"crew bus brake fittings for EX81355,81356G2B #99SWC-NV25-24174",Grainger,Department of Conservation and Natural Resources,Forestry Division,William Kingston,3PCO - Closed,02/11/2025,$626.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=145&external=true&parentUrl=close,PO #99SWC-NV25-24174:145,ECC Sovel G2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Forestry Division,Dale Doutre,3PCO - Closed,02/11/2025,$260.48
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=146&external=true&parentUrl=close,PO #99SWC-NV25-24174:146,Armory Request G2B #99SWC-NV25-24174,Grainger,Department of Public Safety,Nevada Highway Patrol,Betsy Gillett,3PS - Sent,02/11/2025,$490.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=147&external=true&parentUrl=close,PO #99SWC-NV25-24174:147,G2B #99SWC-NV25-24174,Grainger,Department of Administration,State Public Works Division,Cheryl Warren,3PCR - Complete Receipt,02/12/2025,"$6,574.77"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=148&external=true&parentUrl=close,PO #99SWC-NV25-24174:148,G2B #99SWC-NV25-24174,Grainger,Department of Agriculture,Department of Agriculture,Cynthia Oropeza,3PS - Sent,02/12/2025,"$1,235.83"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=149&external=true&parentUrl=close,PO #99SWC-NV25-24174:149,G2B #99SWC-NV25-24174,Grainger,"Department of Employment, Training and Rehabilitation",DETR Administrative Services,Richard Hernandez,3PCR - Complete Receipt,02/12/2025,$332.94
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=150&external=true&parentUrl=close,PO #99SWC-NV25-24174:150,G2B #99SWC-NV25-24174 er7594,Grainger,Department of Conservation and Natural Resources,Parks Division,Shaylen Budreau,3PS - Sent,02/12/2025,$207.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=151&external=true&parentUrl=close,PO #99SWC-NV25-24174:151,02-11-2025 Grainger Maintenance Anti Slip,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,02/13/2025,$374.68
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=152&external=true&parentUrl=close,PO #99SWC-NV25-24174:152,02-12-2025 Grainger Maintenance Caulk,Grainger,Department of Human Services,Public and Behavioral Health,John Salvador,3PS - Sent,02/13/2025,$197.88
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=153&external=true&parentUrl=close,PO #99SWC-NV25-24174:153,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Travan Hall,3PS - Sent,02/13/2025,$364.90
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=154&external=true&parentUrl=close,PO #99SWC-NV25-24174:154,Replacement Ice Maker for Camp G2B #99SWC-NV25-24174,Grainger,Department of Conservation and Natural Resources,Forestry Division,Ainar Johansen,3PCO - Closed,02/14/2025,"$4,630.32"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=155&external=true&parentUrl=close,PO #99SWC-NV25-24174:155,G2B #99SWC-NV25-24174,Grainger,Department of Agriculture,Department of Agriculture,Adelina Helton,3PS - Sent,02/14/2025,$351.96
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=156&external=true&parentUrl=close,PO #99SWC-NV25-24174:156,6209 HDSP Grainger Supply Q3 FY25,Grainger,Department of Corrections,Department of Corrections,Porcelli Ramos,3PCR - Complete Receipt,02/14/2025,$127.28
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=157&external=true&parentUrl=close,PO #99SWC-NV25-24174:157,Tools for region 1,Grainger,Adjutant General,Adjutant General and National Guard,Theresa Sianez,3PCR - Complete Receipt,02/14/2025,"$1,586.84"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=158&external=true&parentUrl=close,PO #99SWC-NV25-24174:158,FMS A Oil Connector,Grainger,Adjutant General,Adjutant General and National Guard,Theresa Sianez,3PCR - Complete Receipt,02/14/2025,$69.78
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=159&external=true&parentUrl=close,PO #99SWC-NV25-24174:159,ESP 238 - GRAINGER,Grainger,Department of Corrections,Department of Corrections,Kelly Vodopich,3PCR - Complete Receipt,02/14/2025,$267.00
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=160&external=true&parentUrl=close,PO #99SWC-NV25-24174:160,Maintenance - Per Rogel Valles,Grainger,Department of Human Services,Aging and Disability Services Division,Edita Abell,3PCR - Complete Receipt,02/14/2025,$35.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=161&external=true&parentUrl=close,PO #99SWC-NV25-24174:161,Epro/SR - 5103 Grainger Cleaning Supplies,Grainger,Department of Conservation and Natural Resources,Parks Division,Magali Macias,3PCR - Complete Receipt,02/15/2025,$449.93
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=162&external=true&parentUrl=close,PO #99SWC-NV25-24174:162,Replacement relays for Shear,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Dave Wiley,3PCR - Complete Receipt,02/18/2025,$16.20
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=163&external=true&parentUrl=close,PO #99SWC-NV25-24174:163,Shop supplies (7020) Feb 2025,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Dave Wiley,3PCR - Complete Receipt,02/18/2025,"$1,649.17"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=164&external=true&parentUrl=close,PO #99SWC-NV25-24174:164,DMV Carson City,Grainger,Department of Administration,State Public Works Division,Danielle Sallee,3PCR - Complete Receipt,02/18/2025,"$2,836.33"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=165&external=true&parentUrl=close,PO #99SWC-NV25-24174:165,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,02/18/2025,$906.32
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=166&external=true&parentUrl=close,PO #99SWC-NV25-24174:166,"G2B #99SWC-NV25-24174 ecolab, diaphragms",Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,02/18/2025,"$2,380.51"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=167&external=true&parentUrl=close,PO #99SWC-NV25-24174:167,G2B #99SWC-NV25-24174,Grainger,Department of Administration,Fleet Services Division,Donna Winters,3PCR - Complete Receipt,02/18/2025,$738.05
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=168&external=true&parentUrl=close,PO #99SWC-NV25-24174:168,G2B Cable ties Cassandra,Grainger,Department of Corrections,Department of Corrections,Cassandra Owen,3PCR - Complete Receipt,02/18/2025,$123.60
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=169&external=true&parentUrl=close,PO #99SWC-NV25-24174:169,G2B #99SWC-NV25-24174,Grainger,Department of Tourism And Cultural Affairs,Museums and History Division,Adrienne Villanueva,3PCR - Complete Receipt,02/18/2025,"$1,599.84"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=170&external=true&parentUrl=close,PO #99SWC-NV25-24174:170,"G2B #99SWC-NV25-24174 exhaust fans, anchors",Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,02/18/2025,"$2,421.04"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=171&external=true&parentUrl=close,PO #99SWC-NV25-24174:171,Esp Grainger pallet wrap 2025,Grainger,Department of Corrections,Department of Corrections,Jennifer (Kate) Adams,3PCR - Complete Receipt,02/18/2025,$566.80
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=172&external=true&parentUrl=close,PO #99SWC-NV25-24174:172,2/18/25 Grainger HSK Stock G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,02/18/2025,"$4,912.78"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=173&external=true&parentUrl=close,PO #99SWC-NV25-24174:173,2/18/25 Grainger HSK Stock G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,02/18/2025,"$3,963.57"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=174&external=true&parentUrl=close,PO #99SWC-NV25-24174:174,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Robert Renaud,3PS - Sent,02/19/2025,$59.24
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=175&external=true&parentUrl=close,PO #99SWC-NV25-24174:175,2-18-25_Graiger_Filters_3A_and_Chime_ELV G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,02/19/2025,$194.01
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=176&external=true&parentUrl=close,PO #99SWC-NV25-24174:176,ELKO-CASH BOX-GRAINGER,Grainger,Department of Motor Vehicles,Department of Motor Vehicles,Julia Chulay,3PCR - Complete Receipt,02/19/2025,$67.19
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=177&external=true&parentUrl=close,PO #99SWC-NV25-24174:177,2/19/25 Grainger Rubbing alcohol Lab G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,02/19/2025,$19.72
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=178&external=true&parentUrl=close,PO #99SWC-NV25-24174:178,parts needed to fix leak in unit 9. Councilor's office is flooding,Grainger,Department of Corrections,Department of Corrections,Joshua Hayden,3PCR - Complete Receipt,02/19/2025,$499.86
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=179&external=true&parentUrl=close,PO #99SWC-NV25-24174:179,2/19/25 Grainger Maintenance Items G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,02/20/2025,$356.64
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=180&external=true&parentUrl=close,PO #99SWC-NV25-24174:180,2/20/25 Grainger HSK Stock G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Public and Behavioral Health,Matthew Laruccia,3PS - Sent,02/20/2025,$397.45
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=181&external=true&parentUrl=close,PO #99SWC-NV25-24174:181,G2B #99SWC-NV25-24174 - Grainger Fire Safety,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,02/21/2025,"$3,367.18"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=182&external=true&parentUrl=close,PO #99SWC-NV25-24174:182,G2B #99SWC-NV25-24174 - GRAINGER (CAMERAS For CERT),Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,02/21/2025,$707.76
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=183&external=true&parentUrl=close,PO #99SWC-NV25-24174:183,G2B #99SWC-NV25-24174 - GRAINGER (HAND CUFF KEYS CERT),Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,02/21/2025,$415.16
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=184&external=true&parentUrl=close,PO #99SWC-NV25-24174:184,ESP Grainger comet 2025,Grainger,Department of Corrections,Department of Corrections,Jennifer (Kate) Adams,3PCR - Complete Receipt,02/21/2025,$619.22
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=185&external=true&parentUrl=close,PO #99SWC-NV25-24174:185,G2B #99SWC-NV25-24174 - Grainger Q3 Yard labor,Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PPR - Partial Receipt,02/21/2025,"$2,654.19"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=186&external=true&parentUrl=close,PO #99SWC-NV25-24174:186,"G2B #99SWC-NV25-24174 plumbing, impact",Grainger,Department of Corrections,Department of Corrections,Calleen Corrigan,3PCR - Complete Receipt,02/21/2025,"$1,459.61"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=187&external=true&parentUrl=close,PO #99SWC-NV25-24174:187,3759 Grainger Lights for Chapel/Visiting,Grainger,Department of Corrections,Department of Corrections,Madison Neal-Hertz,3PCR - Complete Receipt,02/21/2025,"$1,535.10"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=188&external=true&parentUrl=close,PO #99SWC-NV25-24174:188,G2B #99SWC-NV25-24174,Grainger,Department of Human Services,Division of Child and Family Services,Candy Bradley,3PS - Sent,02/21/2025,"$1,123.81"
https://nevadaepro.com/bso/external/purchaseorder/poSummary.sdo?docId=99SWC-NV25-24174&releaseNbr=189&external=true&parentUrl=close,PO #99SWC-NV25-24174:189,G2B #99SWC-NV25-24174 - GRAINGER (CERT TOURNIQUETS),Grainger,Department of Corrections,Department of Corrections,Heather Dougherty,3PCR - Complete Receipt,02/21/2025,"$1,732.80"
